word_id,layer0_id,weight
341,0,-0.025328312
341,1,-0.023614995
341,2,0.055104926
341,3,0.04259935
341,4,-0.027493402
341,5,-0.05143415
341,6,0.016293384
341,7,0.012684263
341,8,-0.018755086
341,9,0.05550535
341,10,0.011043683
341,11,-0.063802555
341,12,-0.0550575
341,13,-0.024273302
341,14,-0.0094895065
341,15,0.06299978
342,0,0.011796497
342,1,0.0137918
342,2,-0.027305618
342,3,-0.027247991
342,4,-0.025544018
342,5,-0.0637933
342,6,0.050873205
342,7,0.031212345
342,8,-0.035373412
342,9,-0.03207622
342,10,-0.04980982
342,11,0.0008909553
342,12,-0.0058091953
342,13,-0.064211234
342,14,0.052828737
342,15,0.027981848
343,0,0.024637029
343,1,-0.036261376
343,2,-0.015192077
343,3,-0.05876095
343,4,0.027803406
343,5,0.046242073
343,6,-0.03744279
343,7,0.04877629
343,8,-0.0438494
343,9,-0.026857156
343,10,0.012876771
343,11,-0.011774205
343,12,-0.035134308
343,13,0.025580563
343,14,0.017462462
343,15,0.024642617
344,0,0.018785447
344,1,0.010917112
344,2,0.02576068
344,3,-0.060868047
344,4,-0.010072764
344,5,0.059149288
344,6,0.029727623
344,7,-0.06206018
344,8,0.027584873
344,9,0.057336815
344,10,-0.024541192
344,11,0.0279667
344,12,-0.041513123
344,13,-0.05191382
344,14,-0.061494935
344,15,0.057713732
345,0,-0.04634218
345,1,0.018024266
345,2,0.02744288
345,3,-0.009945519
345,4,-0.064228445
345,5,0.05361127
345,6,-0.054259934
345,7,0.036281325
345,8,-0.041656125
345,9,-0.014183696
345,10,-0.061687216
345,11,-0.04969488
345,12,-0.04500637
345,13,0.06333806
345,14,0.054290555
345,15,-0.008465968
346,0,-0.006335672
346,1,-0.061184827
346,2,0.051720604
346,3,0.029532291
346,4,-0.05155554
346,5,0.039232783
346,6,0.044409685
346,7,-0.051487267
346,8,0.058914736
346,9,0.024482906
346,10,0.021054372
346,11,0.03987541
346,12,-0.053191915
346,13,-0.061352257
346,14,-0.05066667
346,15,0.015966758
347,0,-0.012084037
347,1,-0.04417669
347,2,-0.004560314
347,3,0.030656993
347,4,-0.03724233
347,5,0.050735004
347,6,0.045311064
347,7,-0.04207866
347,8,0.016167201
347,9,-0.04120837
347,10,0.022531606
347,11,-0.026911281
347,12,0.063629575
347,13,-0.060431015
347,14,-0.035376374
347,15,0.005157687
348,0,0.03905224
348,1,0.05163148
348,2,-0.020386994
348,3,0.043210357
348,4,0.029783405
348,5,0.005029656
348,6,0.0077074915
348,7,0.0016770512
348,8,-0.05398284
348,9,0.040319778
348,10,0.0014918819
348,11,-0.003814537
348,12,0.054643035
348,13,-0.025271807
348,14,0.05507192
348,15,0.044347815
349,0,-0.062330827
349,1,-0.05825667
349,2,0.01271867
349,3,-0.033827692
349,4,-0.029412821
349,5,-0.048546717
349,6,-0.030187882
349,7,0.04572913
349,8,-0.009440381
349,9,0.03884819
349,10,0.0039453283
349,11,0.036993355
349,12,0.014783658
349,13,0.044741504
349,14,0.047039077
349,15,0.009594232
350,0,0.017065607
350,1,-0.03791497
350,2,0.0023913234
350,3,-0.030814435
350,4,0.042476565
350,5,0.031188168
350,6,-0.03131857
350,7,0.051829472
350,8,1.8626451e-07
350,9,0.05998777
350,10,0.033845045
350,11,0.008682594
350,12,0.035295323
350,13,-0.047662616
350,14,0.056391656
350,15,-0.05321559
351,0,-0.021581125
351,1,0.04403303
351,2,0.0033058003
351,3,-0.037724376
351,4,0.059539616
351,5,-0.013504565
351,6,-0.010268651
351,7,-0.005401604
351,8,0.018647477
351,9,-0.04963345
351,10,0.035320498
351,11,0.003904231
351,12,0.0045064166
351,13,-0.061697617
351,14,0.044849418
351,15,0.05664242
352,0,-0.013006337
352,1,-0.042194888
352,2,-0.02280942
352,3,0.0024817362
352,4,0.0491459
352,5,-0.011990342
352,6,-0.007305056
352,7,-0.048566647
352,8,0.029351287
352,9,0.04689581
352,10,0.009506948
352,11,0.0026309788
352,12,-0.01506279
352,13,0.002970636
352,14,0.0070517287
352,15,0.0061231703
353,0,-0.004726328
353,1,-0.041629583
353,2,-0.0001976192
353,3,0.0485029
353,4,0.054089762
353,5,0.017566696
353,6,-0.033120934
353,7,-0.021390315
353,8,0.04546097
353,9,0.021177217
353,10,0.027739592
353,11,0.025373138
353,12,-0.035596777
353,13,0.036498606
353,14,-0.038736194
353,15,0.054591767
354,0,-0.029764675
354,1,0.062338702
354,2,0.020344622
354,3,-0.023078717
354,4,0.03649901
354,5,-0.058117796
354,6,0.05772417
354,7,0.018525325
354,8,-0.026724983
354,9,0.04218851
354,10,-0.017393697
354,11,-0.0024944544
354,12,0.027211249
354,13,0.017234556
354,14,-0.034714583
354,15,0.013954729
355,0,-0.0067111365
355,1,0.022345446
355,2,-0.049194194
355,3,0.008076526
355,4,-0.054274566
355,5,0.057560824
355,6,-0.038576175
355,7,-0.034762897
355,8,0.023860037
355,9,0.037655935
355,10,0.024190165
355,11,0.044072412
355,12,0.03943462
355,13,0.031368986
355,14,-0.0021516979
355,15,0.02436655
356,0,-0.062973104
356,1,-0.034912266
356,2,0.04914722
356,3,0.055197775
356,4,-0.0031781234
356,5,-0.03587238
356,6,0.021877684
356,7,0.022578187
356,8,-0.052721176
356,9,-0.051886987
356,10,-0.017470837
356,11,0.014214382
356,12,0.045195706
356,13,-0.04344164
356,14,-0.042994283
356,15,-0.045186546
357,0,-0.056138434
357,1,0.056408472
357,2,-0.040459357
357,3,-0.009702224
357,4,0.060184546
357,5,-0.03293155
357,6,-0.010943223
357,7,0.030852005
357,8,0.059312753
357,9,-0.02166592
357,10,0.03347546
357,11,0.0034870803
357,12,-0.03144249
357,13,0.05089008
357,14,-0.009003919
357,15,-0.039537903
358,0,0.05106561
358,1,0.035607345
358,2,0.009415992
358,3,0.007829078
358,4,0.019686975
358,5,0.025090754
358,6,-0.050098754
358,7,0.011881232
358,8,0.00071783364
358,9,0.05931364
358,10,0.031127028
358,11,-0.05295252
358,12,0.0032008737
358,13,-0.055543013
358,14,0.043099865
358,15,0.033924714
359,0,-0.010095563
359,1,-0.0483288
359,2,0.030674115
359,3,0.0101909265
359,4,-0.047871314
359,5,-0.049464505
359,6,0.015143275
359,7,0.049184754
359,8,-0.0016437396
359,9,0.05305258
359,10,0.018752858
359,11,0.019349568
359,12,-0.017261144
359,13,-0.044805095
359,14,-0.013406731
359,15,0.0013940632
360,0,0.05334527
360,1,-0.044257052
360,2,-0.03158103
360,3,-0.0013530105
360,4,-0.041496154
360,5,0.01815512
360,6,0.032441825
360,7,0.037873283
360,8,-0.039388336
360,9,-0.015282933
360,10,-0.0019457154
360,11,0.05499702
360,12,0.00048427284
360,13,0.022397533
360,14,-0.0447429
360,15,0.031225137
361,0,-0.028701521
361,1,0.040051155
361,2,0.061478756
361,3,-0.032142177
361,4,-0.05225547
361,5,-0.032807957
361,6,0.059711613
361,7,0.060381338
361,8,0.007955447
361,9,-0.061012216
361,10,-0.04840433
361,11,0.000804469
361,12,-0.051552825
361,13,-0.028699327
361,14,-0.051278893
361,15,0.020568289
362,0,0.028805159
362,1,0.055040687
362,2,-0.0015762076
362,3,-0.050990604
362,4,-0.014424719
362,5,-0.023262314
362,6,-0.025004733
362,7,-0.057314675
362,8,0.050046302
362,9,-0.0060942955
362,10,-0.020483375
362,11,0.020854421
362,12,0.056389935
362,13,-0.007417403
362,14,-0.005298432
362,15,-0.056993
363,0,0.056627847
363,1,0.003711775
363,2,-0.018448565
363,3,-0.033453792
363,4,0.038769573
363,5,-0.047161948
363,6,-0.039702952
363,7,-0.037294768
363,8,0.04669612
363,9,-0.022012632
363,10,0.049263492
363,11,-0.037918817
363,12,-0.05260536
363,13,-0.005359292
363,14,-0.027609695
363,15,-0.0028145015
364,0,-0.04490879
364,1,-0.036959115
364,2,-0.043484323
364,3,0.023540922
364,4,-0.009782035
364,5,0.045317598
364,6,-0.061415173
364,7,-0.052260734
364,8,9.3109906e-05
364,9,0.05223155
364,10,0.04842981
364,11,-0.020550773
364,12,-0.05205997
364,13,-0.045165375
364,14,-0.023559026
364,15,0.022775754
365,0,0.061499484
365,1,-0.016297389
365,2,-0.03448034
365,3,-0.04407292
365,4,-0.010146666
365,5,-0.0052246675
365,6,0.033325672
365,7,-0.055832595
365,8,-0.05163113
365,9,-0.008735742
365,10,-0.004600033
365,11,0.033617266
365,12,-0.057674106
365,13,0.036149055
365,14,0.02670493
365,15,-0.010439791
366,0,-0.011897173
366,1,-0.007015031
366,2,-0.018912967
366,3,-0.008842584
366,4,-0.054894462
366,5,0.042829283
366,6,-0.016656209
366,7,-0.0013748705
366,8,-0.053134322
366,9,-0.013331633
366,10,-0.0055482127
366,11,-0.06007574
366,12,0.061914526
366,13,-0.03282189
366,14,0.022625916
366,15,-0.025641043
367,0,-0.047350854
367,1,0.015792727
367,2,-0.058747247
367,3,-0.011065818
367,4,-0.013833191
367,5,0.007915668
367,6,0.048995927
367,7,0.038318902
367,8,-0.058277935
367,9,-0.021272536
367,10,0.025304958
367,11,-0.025597531
367,12,0.020276904
367,13,0.0022142753
367,14,0.028626405
367,15,-0.042231753
368,0,0.051058948
368,1,-0.06274275
368,2,0.02587013
368,3,-0.05250751
368,4,-0.04093539
368,5,-0.033944644
368,6,0.018826544
368,7,-0.014183342
368,8,-0.011468638
368,9,-0.00058712065
368,10,0.029761516
368,11,-0.02634395
368,12,0.06384515
368,13,-0.017000329
368,14,-0.057243966
368,15,0.03301181
369,0,-0.025043149
369,1,0.04828377
369,2,-0.032138497
369,3,0.052909933
369,4,0.06016983
369,5,0.055174038
369,6,0.0022289008
369,7,0.054910786
369,8,0.032201186
369,9,-0.02079454
369,10,0.007808365
369,11,-0.01622812
369,12,-0.021399215
369,13,-0.00526049
369,14,0.062491156
369,15,0.048052154
370,0,0.054658152
370,1,0.052922957
370,2,0.043516904
370,3,-0.043708008
370,4,-0.040637586
370,5,0.05902423
370,6,-0.05481781
370,7,0.0003457442
370,8,0.0037279204
370,9,-0.017158411
370,10,-0.03349238
370,11,-0.006428845
370,12,0.010189176
370,13,0.047624752
370,14,0.059015103
370,15,-0.05481594
371,0,0.054168
371,1,0.06019386
371,2,-0.0014085323
371,3,-0.023548227
371,4,-0.019234337
371,5,0.026488304
371,6,-0.050065387
371,7,0.040262885
371,8,-0.034873985
371,9,-0.022912256
371,10,0.0334661
371,11,0.0017905012
371,12,-0.0026565418
371,13,0.033111803
371,14,-0.039157987
371,15,0.014926076
372,0,0.049595818
372,1,0.03614226
372,2,-0.05582489
372,3,-0.05198263
372,4,0.0062756836
372,5,0.048337437
372,6,0.009244174
372,7,0.03356757
372,8,0.011887506
372,9,-0.039293215
372,10,-0.053940497
372,11,-0.036678925
372,12,-0.017574888
372,13,0.05686646
372,14,0.022325791
372,15,-0.03409779
373,0,-0.052988082
373,1,-0.0020425841
373,2,-0.024052795
373,3,0.061671875
373,4,-0.038854986
373,5,-0.0640135
373,6,-0.062160745
373,7,0.015915819
373,8,0.0018620715
373,9,0.009915404
373,10,-0.05081271
373,11,0.033491492
373,12,-0.039675243
373,13,-0.049420074
373,14,-0.03675554
373,15,-0.036622114
374,0,-0.025223695
374,1,0.03549429
374,2,0.014101312
374,3,0.05277946
374,4,0.018024713
374,5,0.056296147
374,6,-0.030672353
374,7,-0.044892855
374,8,-0.06424821
374,9,0.04904455
374,10,0.02698689
374,11,-0.020602934
374,12,0.008438505
374,13,0.048890993
374,14,-0.058008898
374,15,0.04316645
375,0,0.0073002204
375,1,-0.008205384
375,2,-0.011954077
375,3,-0.023751967
375,4,0.005797401
375,5,0.031117253
375,6,0.0033891648
375,7,0.059131734
375,8,0.046593145
375,9,-0.060357466
375,10,0.04910992
375,11,0.04823138
375,12,0.011763178
375,13,0.015985332
375,14,0.009088807
375,15,-0.05581817
376,0,0.055900343
376,1,0.059987508
376,2,-0.055700053
376,3,-0.021699317
376,4,0.0025980398
376,5,0.03063377
376,6,0.060506023
376,7,-0.05708479
376,8,0.009724744
376,9,-0.035385534
376,10,0.054264687
376,11,-0.05235713
376,12,0.049918078
376,13,0.044652738
376,14,-0.062976494
376,15,-0.00823395
377,0,-0.02674668
377,1,0.048382983
377,2,-0.00023528188
377,3,-0.024463806
377,4,0.058856882
377,5,-0.03895195
377,6,-0.050684147
377,7,0.035231963
377,8,-0.05244344
377,9,-0.040696256
377,10,0.01193729
377,11,-0.06332422
377,12,-0.056795485
377,13,-0.016621627
377,14,0.046436965
377,15,0.024416856
378,0,-0.04291989
378,1,0.04285349
378,2,-0.02622898
378,3,-0.0591524
378,4,-0.03287293
378,5,0.041649483
378,6,0.018289335
378,7,0.04290907
378,8,-0.06229999
378,9,0.04227019
378,10,-0.055787228
378,11,-0.012525074
378,12,0.051862516
378,13,0.017847545
378,14,0.0014830455
378,15,0.057376936
379,0,0.021437138
379,1,0.020022824
379,2,0.017879948
379,3,0.032555886
379,4,-0.007009078
379,5,-0.05612535
379,6,-0.032062262
379,7,0.036335938
379,8,0.05895202
379,9,-0.012551568
379,10,0.035817854
379,11,0.043058455
379,12,-0.015500959
379,13,0.06351038
379,14,0.057047464
379,15,-0.0037414506
380,0,0.052297033
380,1,0.010443948
380,2,0.003345549
380,3,-0.007009309
380,4,0.049102217
380,5,0.06139814
380,6,0.005995497
380,7,-0.029257178
380,8,0.008939683
380,9,0.048256412
380,10,0.055744745
380,11,-0.059654728
380,12,-0.008437831
380,13,0.01096683
380,14,-0.05075306
380,15,0.060475662
381,0,0.05010637
381,1,0.020012096
381,2,0.055908658
381,3,-0.043476067
381,4,0.016167
381,5,0.044579692
381,6,-0.034308817
381,7,0.0626275
381,8,-0.01937269
381,9,0.048364393
381,10,0.058998488
381,11,0.019857787
381,12,-0.025104485
381,13,-0.0112143755
381,14,-0.0047965646
381,15,0.048782445
382,0,-0.02307247
382,1,0.045301594
382,2,-0.016908552
382,3,-0.049721666
382,4,-0.036302768
382,5,0.016870275
382,6,0.00058274716
382,7,0.04249768
382,8,-0.013991673
382,9,0.03874942
382,10,-0.01638487
382,11,-0.016301807
382,12,0.024452776
382,13,0.02639915
382,14,0.032318473
382,15,0.064017124
383,0,0.0008242503
383,1,0.05604645
383,2,0.010613173
383,3,-0.02330469
383,4,-0.050299153
383,5,-0.026268285
383,6,0.008534394
383,7,-0.037427478
383,8,0.046673134
383,9,0.027180485
383,10,-0.0025936253
383,11,0.056839056
383,12,0.04303672
383,13,0.023722634
383,14,0.04091911
383,15,-0.011716735
384,0,0.015988268
384,1,0.0023262128
384,2,0.042232938
384,3,0.054588757
384,4,-0.063554965
384,5,-0.043444403
384,6,0.015321471
384,7,-0.04175879
384,8,-0.043244388
384,9,0.06394208
384,10,-0.008055463
384,11,-0.01852405
384,12,0.046801783
384,13,-0.046314396
384,14,0.06393727
384,15,0.044865638
385,0,0.020585567
385,1,-0.05187941
385,2,-0.0003229156
385,3,0.05061259
385,4,0.012657598
385,5,-0.024080854
385,6,-0.018527392
385,7,-0.06261473
385,8,-0.0231422
385,9,0.00094980747
385,10,-0.040333003
385,11,0.03395649
385,12,0.015472285
385,13,-0.05275789
385,14,-0.028714411
385,15,0.05892443
386,0,0.0038194805
386,1,0.06393393
386,2,0.030995026
386,3,-0.024604429
386,4,0.028439648
386,5,0.00013349205
386,6,-0.01761166
386,7,-0.052956462
386,8,0.022606656
386,9,-0.00300017
386,10,-0.042331554
386,11,-0.03819091
386,12,-0.024390657
386,13,0.007004723
386,14,-0.006587878
386,15,-0.040952373
387,0,0.004800014
387,1,-0.061172694
387,2,-0.060588088
387,3,-0.0052317083
387,4,-0.008297313
387,5,0.037341572
387,6,0.022662409
387,7,-0.009483248
387,8,0.047295913
387,9,-0.019093744
387,10,-0.0394345
387,11,-0.007119201
387,12,0.0011212677
387,13,0.01024171
387,14,-0.025794815
387,15,-0.024940327
388,0,-0.014665127
388,1,-0.06206193
388,2,0.041768186
388,3,-0.03157357
388,4,-0.062271256
388,5,0.06411911
388,6,0.029125541
388,7,-0.061476234
388,8,0.047669142
388,9,0.013500564
388,10,0.034024656
388,11,0.04863906
388,12,0.003545545
388,13,-0.028753165
388,14,-0.05957217
388,15,-0.059280567
389,0,0.005620919
389,1,-0.03125024
389,2,0.0450849
389,3,0.04550831
389,4,-0.05114218
389,5,0.057653874
389,6,-0.008820277
389,7,0.033535965
389,8,-0.047728725
389,9,0.0063295364
389,10,0.035558008
389,11,0.058286786
389,12,0.011102945
389,13,-0.022055361
389,14,-0.041148245
389,15,-0.017276883
390,0,0.017299898
390,1,-0.058293432
390,2,0.013024561
390,3,0.026141234
390,4,-0.054711357
390,5,0.043994322
390,6,-0.02865022
390,7,-0.04983254
390,8,-0.020065092
390,9,0.010992408
390,10,-0.05345632
390,11,-0.011833824
390,12,-0.03712418
390,13,-0.038429983
390,14,-0.04792966
390,15,-0.051162478
391,0,-0.052867047
391,1,-0.06069861
391,2,-0.051609926
391,3,0.00051049143
391,4,0.036802076
391,5,-0.05925631
391,6,0.051518306
391,7,0.02211392
391,8,-0.05017849
391,9,0.04849053
391,10,0.031813227
391,11,-0.060729034
391,12,0.02141118
391,13,-0.0064481124
391,14,0.049273692
391,15,0.038147196
392,0,0.02709359
392,1,-0.006075334
392,2,0.015873246
392,3,-0.002086632
392,4,0.020811185
392,5,0.045318104
392,6,0.03997518
392,7,-0.052281983
392,8,-0.033363737
392,9,-0.041300774
392,10,-0.034418866
392,11,-0.018368252
392,12,0.040148556
392,13,-0.039011598
392,14,-0.021730032
392,15,0.014322035
393,0,0.018695466
393,1,-0.0061404146
393,2,-0.004851166
393,3,-0.025274877
393,4,-0.06329403
393,5,-0.03150823
393,6,0.008231483
393,7,-0.033750735
393,8,0.007284373
393,9,0.028831005
393,10,-0.03591023
393,11,-0.048230026
393,12,-0.05367832
393,13,0.010171108
393,14,-0.061691772
393,15,0.060015433
394,0,0.0357339
394,1,-0.00087696314
394,2,0.03035289
394,3,0.0092848465
394,4,-0.00856046
394,5,0.03310205
394,6,0.0038703233
394,7,-0.04583921
394,8,0.060254887
394,9,-0.01630256
394,10,0.052938268
394,11,0.03760036
394,12,0.06389209
394,13,0.034033902
394,14,-0.0529674
394,15,-0.02620561
395,0,-0.056198943
395,1,0.039484084
395,2,-0.011482783
395,3,-0.020986393
395,4,0.054824352
395,5,0.0372672
395,6,-0.027129967
395,7,-0.0605449
395,8,0.051388294
395,9,-0.062712826
395,10,-0.049319122
395,11,-0.050380897
395,12,0.03500329
395,13,-0.03297135
395,14,0.035489812
395,15,0.061942004
396,0,-0.057136524
396,1,-0.021196652
396,2,-0.06317792
396,3,-0.023452736
396,4,0.023385756
396,5,-0.043188896
396,6,-0.029927455
396,7,0.06198261
396,8,0.022505507
396,9,-0.059271436
396,10,0.009459533
396,11,-0.055727318
396,12,-0.050617762
396,13,-0.018104877
396,14,0.023594372
396,15,0.026033506
397,0,-0.02262852
397,1,-0.043607272
397,2,0.030728228
397,3,0.008013904
397,4,0.016150847
397,5,0.04253324
397,6,-0.04533433
397,7,-0.016546745
397,8,-0.0122130625
397,9,0.036726117
397,10,0.04161662
397,11,0.037965976
397,12,-0.0114466995
397,13,-0.046761997
397,14,0.05892986
397,15,0.020553567
398,0,-0.055847198
398,1,0.014787383
398,2,-0.039800666
398,3,-0.059764236
398,4,0.050648734
398,5,0.0055013
398,6,-0.06372305
398,7,-0.010936074
398,8,-0.005672943
398,9,-0.022029739
398,10,-0.019741744
398,11,0.029218212
398,12,0.017791301
398,13,0.0074116066
398,14,-0.034670137
398,15,0.05155813
399,0,0.032981783
399,1,0.035741374
399,2,0.05148018
399,3,-0.011727214
399,4,0.02439905
399,5,-0.061326727
399,6,-0.029471505
399,7,0.037320405
399,8,0.05875078
399,9,0.0054335445
399,10,0.06406935
399,11,-0.03383354
399,12,-0.01020791
399,13,0.045864493
399,14,-0.018985998
399,15,-0.02252929
400,0,0.054585516
400,1,0.036022857
400,2,-0.010793578
400,3,0.057192676
400,4,-0.019897189
400,5,0.049084254
400,6,-0.025653992
400,7,0.042333685
400,8,0.044984415
400,9,0.017889477
400,10,0.050063238
400,11,0.008940846
400,12,-0.038022943
400,13,0.006928608
400,14,0.048722856
400,15,-0.0421548
401,0,0.04077646
401,1,-0.04234559
401,2,-0.06396176
401,3,0.0027912557
401,4,-0.023637224
401,5,-0.015337579
401,6,-0.041325077
401,7,0.062191017
401,8,-0.057041064
401,9,-0.04705569
401,10,0.038444467
401,11,0.0637437
401,12,-0.05872856
401,13,0.028032258
401,14,0.025872111
401,15,-0.0128015205
402,0,0.023808397
402,1,0.043144852
402,2,0.021558322
402,3,0.05606837
402,4,0.037133172
402,5,-0.025560696
402,6,0.03188035
402,7,-0.045658708
402,8,0.064230494
402,9,-0.034755424
402,10,-0.055859964
402,11,0.030670851
402,12,0.0057924613
402,13,-0.030990146
402,14,-0.037598155
402,15,0.03155806
403,0,-0.021286804
403,1,0.0040772706
403,2,0.01956112
403,3,-0.022961486
403,4,0.055061616
403,5,-0.04445303
403,6,-0.027913265
403,7,-0.0152720995
403,8,0.017648421
403,9,0.058695897
403,10,0.009353943
403,11,0.0023028776
403,12,0.06073334
403,13,0.046150908
403,14,-0.062381778
403,15,-0.016567733
404,0,0.04340422
404,1,0.057263307
404,2,0.05664231
404,3,-0.056532603
404,4,0.060706295
404,5,-0.009770621
404,6,-0.056844015
404,7,-0.019594967
404,8,-0.030088942
404,9,0.013257958
404,10,-0.039314356
404,11,-0.046155624
404,12,-0.06298924
404,13,-0.013979539
404,14,-0.019426081
404,15,0.021280356
405,0,-0.039720457
405,1,-0.019566536
405,2,0.0044720992
405,3,-0.002088856
405,4,0.019728981
405,5,0.06324778
405,6,-0.022234678
405,7,-0.05020888
405,8,0.049906045
405,9,-0.007095605
405,10,0.021599963
405,11,0.05866491
405,12,-0.029610503
405,13,-0.028788649
405,14,-0.0059789084
405,15,0.057504043
406,0,-0.007928751
406,1,-0.054131903
406,2,0.021448858
406,3,-0.053435057
406,4,0.010199152
406,5,-0.025325704
406,6,-0.03719845
406,7,0.06050676
406,8,0.031445786
406,9,-0.022747297
406,10,-0.03866134
406,11,-0.022435289
406,12,0.0050987825
406,13,-0.05532729
406,14,0.016193077
406,15,0.03748832
407,0,-0.014251843
407,1,0.06366395
407,2,-0.017201126
407,3,-0.049663626
407,4,0.05716162
407,5,0.0014265776
407,6,-0.049714625
407,7,-0.052483946
407,8,-0.041405376
407,9,-0.006859448
407,10,0.06296425
407,11,0.048383556
407,12,-0.014248837
407,13,0.030945703
407,14,-0.061531987
407,15,-0.0046749786
408,0,-0.06308041
408,1,-0.005029347
408,2,0.058200292
408,3,0.012901366
408,4,-0.022387512
408,5,0.035110638
408,6,-0.05350922
408,7,0.030871741
408,8,-0.008269757
408,9,-0.055855896
408,10,0.051862642
408,11,0.032931596
408,12,0.06346258
408,13,0.03153982
408,14,0.03320352
408,15,-0.009508822
409,0,0.021270663
409,1,0.018009141
409,2,0.014036842
409,3,-0.058324177
409,4,0.050315343
409,5,-0.01878319
409,6,0.0009803846
409,7,0.025360778
409,8,0.054603443
409,9,-0.062848374
409,10,0.008403175
409,11,0.0123564005
409,12,-0.017055038
409,13,0.004079677
409,14,0.06370079
409,15,0.0059997737
410,0,0.043360606
410,1,0.028545953
410,2,-0.035104483
410,3,-0.054087963
410,4,-0.054918196
410,5,0.026983663
410,6,-0.035790637
410,7,-0.022744276
410,8,0.02040714
410,9,-0.020832513
410,10,-0.01887371
410,11,-0.0039966777
410,12,0.003018245
410,13,0.023399487
410,14,-0.042447418
410,15,0.047146685
411,0,0.039802596
411,1,0.019113548
411,2,-0.053310737
411,3,0.0016246215
411,4,-0.05368467
411,5,-0.038936004
411,6,0.029575646
411,7,-0.0006415695
411,8,0.0001886785
411,9,-0.06308325
411,10,0.042142436
411,11,0.044828385
411,12,0.039710976
411,13,-0.013782915
411,14,-0.012617387
411,15,-0.0028949864
412,0,0.027726278
412,1,-0.051509038
412,2,0.026127294
412,3,0.016663894
412,4,0.026559308
412,5,0.038219824
412,6,0.037623227
412,7,0.0032892898
412,8,-0.050404523
412,9,-0.035433047
412,10,0.061745666
412,11,-0.033925742
412,12,0.0026980862
412,13,-0.037383582
412,14,-0.0067530796
412,15,-0.059014473
413,0,-0.019754108
413,1,0.0005056113
413,2,0.015439771
413,3,0.049581178
413,4,0.046130106
413,5,-0.0014519468
413,6,0.04371787
413,7,-0.032117125
413,8,0.025962576
413,9,0.037214465
413,10,-0.03496484
413,11,-0.056506872
413,12,0.023967259
413,13,-0.001908604
413,14,0.026747264
413,15,-0.044763073
414,0,0.0026760846
414,1,-0.062438022
414,2,0.008170448
414,3,-0.004479889
414,4,-0.0019107983
414,5,-0.06409835
414,6,-0.021373853
414,7,0.0553791
414,8,0.047624692
414,9,-0.050763663
414,10,-0.0511719
414,11,0.048029274
414,12,-0.004815541
414,13,0.007801354
414,14,0.03812722
414,15,0.047432102
415,0,0.031790525
415,1,-0.017111711
415,2,-0.04399587
415,3,-0.043320835
415,4,0.02423314
415,5,-0.0064398125
415,6,0.061145164
415,7,-0.007034637
415,8,-0.017183054
415,9,-0.03494241
415,10,0.04167431
415,11,0.038006082
415,12,0.025072776
415,13,0.03925561
415,14,-0.042166412
415,15,-0.023413908
416,0,0.045720093
416,1,0.0466178
416,2,0.050032616
416,3,0.008480616
416,4,-0.02367058
416,5,-0.043227665
416,6,-0.035885774
416,7,-0.01799297
416,8,-0.0039275624
416,9,-0.059629533
416,10,-0.05032519
416,11,0.040498815
416,12,0.032843277
416,13,-0.011082176
416,14,-0.060662895
416,15,0.036282443
417,0,0.04148902
417,1,0.01872468
417,2,-0.06313438
417,3,-0.029441956
417,4,0.013643749
417,5,-0.06119351
417,6,0.055513345
417,7,0.048143126
417,8,-0.037293892
417,9,0.020232774
417,10,-0.0015415475
417,11,-0.04463609
417,12,0.02584543
417,13,0.05248235
417,14,0.01229769
417,15,-0.05473756
418,0,-0.05437291
418,1,0.02763544
418,2,-0.04688535
418,3,-0.057729352
418,4,-0.0018461645
418,5,-0.019873008
418,6,-0.05184374
418,7,0.03559058
418,8,0.0136106685
418,9,0.04136665
418,10,0.035947032
418,11,0.031414017
418,12,-0.05465738
418,13,-0.012737054
418,14,-0.059931893
418,15,0.009648204
419,0,0.026940294
419,1,0.02334252
419,2,0.009818867
419,3,-0.06275206
419,4,-0.0005690977
419,5,-0.02456227
419,6,0.003663145
419,7,0.021219894
419,8,0.062515534
419,9,0.029423453
419,10,-0.029190779
419,11,-0.046837833
419,12,0.0006771609
419,13,0.0029965788
419,14,-0.036879227
419,15,-0.008455288
420,0,0.01742173
420,1,0.040481098
420,2,-0.04485473
420,3,-0.007200621
420,4,0.0023014322
420,5,0.020047091
420,6,0.004782863
420,7,0.062293403
420,8,0.03214299
420,9,-0.030139819
420,10,0.026998974
420,11,0.01843138
420,12,0.028630272
420,13,-0.04339552
420,14,-0.039830275
420,15,0.060212284
421,0,0.0259872
421,1,-0.032519054
421,2,-0.007551294
421,3,0.0037537366
421,4,0.040695623
421,5,-0.031009462
421,6,0.05748804
421,7,0.05554513
421,8,0.01799348
421,9,0.034837045
421,10,-0.005534176
421,11,0.040436342
421,12,0.014618039
421,13,0.010777377
421,14,0.05501789
421,15,0.055242494
422,0,-0.009657931
422,1,0.05572907
422,2,0.050638855
422,3,-0.009937845
422,4,0.0353506
422,5,0.005942486
422,6,-0.028700601
422,7,0.00627099
422,8,0.022034727
422,9,0.06073437
422,10,0.059974268
422,11,-0.0040411092
422,12,0.044203937
422,13,-0.0014366657
422,14,0.035374515
422,15,-0.017609987
423,0,-0.02823801
423,1,-0.01804848
423,2,0.04543533
423,3,0.012017041
423,4,-0.06211058
423,5,0.043146126
423,6,0.04380451
423,7,0.045947723
423,8,0.041850477
423,9,0.022266112
