paperA_id,paperB_id,weight
766,766,0.16666666666666666
766,845,0.2041241452319315
766,1297,0.2041241452319315
766,1868,0.18257418583505536
767,54,0.2581988897471611
767,767,0.19999999999999998
767,873,0.16903085094570333
767,1701,0.051639777949432225
767,2314,0.2581988897471611
768,768,0.25
768,1566,0.2041241452319315
768,1723,0.2041241452319315
768,1724,0.2041241452319315
769,769,0.5000000000000001
769,1927,0.18898223650461363
770,770,0.3333333333333333
770,1894,0.14907119849998596
770,2117,0.19245008972987523
771,55,0.12403473458920845
771,65,0.13483997249264842
771,771,0.19999999999999998
771,1080,0.15811388300841897
771,1156,0.19999999999999998
772,772,0.5000000000000001
772,908,0.408248290463863
773,773,0.3333333333333333
773,1072,0.10369516947304253
773,1505,0.1543033499620919
774,560,0.408248290463863
774,774,0.5000000000000001
775,171,0.25
775,180,0.15075567228888181
775,775,0.25
775,2075,0.16666666666666666
776,402,0.1767766952966369
776,776,0.25
776,1413,0.11180339887498948
776,1542,0.08980265101338746
777,702,0.223606797749979
777,777,0.5000000000000001
778,778,0.16666666666666666
778,779,0.13608276348795434
778,1224,0.07856742013183862
778,1370,0.13608276348795434
778,1914,0.07216878364870323
778,1919,0.1543033499620919
779,702,0.10540925533894598
779,778,0.13608276348795434
779,779,0.1111111111111111
779,1224,0.06415002990995841
779,1370,0.1111111111111111
779,1592,0.13608276348795434
779,1914,0.05892556509887896
779,1919,0.12598815766974242
779,1973,0.08333333333333333
780,780,0.5000000000000001
780,2341,0.5000000000000001
781,218,0.16666666666666666
781,781,0.3333333333333333
781,2402,0.3333333333333333
782,245,0.408248290463863
782,782,0.5000000000000001
783,638,0.14433756729740646
783,783,0.16666666666666666
783,893,0.1543033499620919
783,1061,0.2041241452319315
783,1143,0.1543033499620919
783,2376,0.14433756729740646
784,784,0.3333333333333333
784,960,0.28867513459481287
784,1701,0.06666666666666667
785,785,0.5000000000000001
785,1664,0.31622776601683794
786,786,0.5000000000000001
786,947,0.5000000000000001
787,55,0.1386750490563073
787,325,0.28867513459481287
787,438,0.18898223650461363
787,787,0.25
788,788,0.16666666666666666
788,1031,0.2041241452319315
788,1952,0.12309149097933274
788,2033,0.18257418583505536
788,2041,0.18257418583505536
788,2205,0.2041241452319315
789,789,0.3333333333333333
789,1240,0.2182178902359924
789,1703,0.13608276348795434
790,171,0.2041241452319315
790,180,0.12309149097933274
790,482,0.12909944487358058
790,790,0.16666666666666666
790,1548,0.23570226039551584
790,1810,0.06085806194501846
791,180,0.15075567228888181
791,791,0.25
791,2034,0.07808688094430304
791,2130,0.1386750490563073
792,218,0.11785113019775792
792,792,0.16666666666666666
792,1488,0.18257418583505536
792,1558,0.13608276348795434
792,1986,0.050251890762960605
792,2555,0.16666666666666666
793,793,0.19999999999999998
793,1896,0.19999999999999998
793,1902,0.13483997249264842
793,1903,0.14907119849998596
793,2592,0.2581988897471611
794,429,0.09901475429766743
794,733,0.07453559924999298
794,794,0.16666666666666666
794,863,0.16666666666666666
794,1160,0.1543033499620919
794,1590,0.23570226039551584
795,603,0.1767766952966369
795,795,0.25
795,1645,0.22360679774997896
795,1810,0.07453559924999299
796,764,0.19999999999999998
796,796,0.19999999999999998
796,1103,0.10540925533894598
796,1317,0.12909944487358055
796,1358,0.034401045807689073
797,73,0.11322770341445958
797,797,0.16666666666666666
797,800,0.18257418583505536
797,1358,0.03140371465106639
797,1833,0.2041241452319315
797,2359,0.11785113019775792
798,798,0.19999999999999998
798,1381,0.2581988897471611
798,1793,0.31622776601683794
798,1794,0.19999999999999998
798,1795,0.16903085094570333
799,799,0.5000000000000001
799,961,0.31622776601683794
800,797,0.18257418583505536
800,800,0.19999999999999998
800,820,0.2581988897471611
800,889,0.18257418583505536
800,1834,0.18257418583505536
801,703,0.22360679774997896
801,801,0.19999999999999998
801,1470,0.16903085094570333
801,1961,0.22360679774997896
801,2516,0.22360679774997896
802,121,0.2041241452319315
802,802,0.3333333333333333
802,1307,0.23570226039551584
803,528,0.408248290463863
803,803,0.3333333333333333
803,2100,0.2581988897471611
804,804,0.5000000000000001
804,1307,0.2886751345948129
805,275,0.2581988897471611
805,706,0.18257418583505536
805,805,0.19999999999999998
805,963,0.09999999999999999
805,2236,0.19999999999999998
806,403,0.2041241452319315
806,806,0.3333333333333333
806,1383,0.3333333333333333
807,661,0.10846522890932808
807,807,0.19999999999999998
807,1226,0.19999999999999998
807,1955,0.14907119849998596
807,1956,0.19999999999999998
808,638,0.15811388300841897
808,808,0.19999999999999998
808,924,0.22360679774997896
808,1785,0.18257418583505536
808,2383,0.13483997249264842
809,266,0.18257418583505536
809,548,0.16666666666666666
809,809,0.16666666666666666
809,1115,0.14433756729740646
809,2228,0.1543033499620919
809,2229,0.2041241452319315
810,810,0.5000000000000001
810,1068,0.3535533905932738
811,811,0.3333333333333333
811,855,0.3333333333333333
811,900,0.3333333333333333
812,251,0.14433756729740646
812,507,0.0936585811581694
812,812,0.16666666666666666
812,1300,0.12909944487358058
812,1413,0.09128709291752768
812,1542,0.07332355751067665
813,339,0.408248290463863
813,813,0.3333333333333333
813,2376,0.2041241452319315
814,814,0.19999999999999998
814,893,0.16903085094570333
814,1158,0.1414213562373095
814,2382,0.22360679774997896
814,2383,0.13483997249264842
815,55,0.10482848367219184
815,88,0.06213697660012001
815,815,0.14285714285714288
815,1174,0.14285714285714288
815,1344,0.1543033499620919
815,2017,0.1543033499620919
815,2018,0.1336306209562122
816,120,0.14433756729740646
816,436,0.08111071056538127
816,483,0.15811388300841897
816,816,0.12500000000000003
816,1842,0.10660035817780522
816,1980,0.14433756729740646
816,2282,0.1336306209562122
816,2405,0.12500000000000003
817,90,0.14907119849998596
817,155,0.11785113019775792
817,156,0.12598815766974242
817,220,0.16666666666666666
817,221,0.23570226039551584
817,817,0.1111111111111111
817,1736,0.14907119849998596
817,1763,0.13608276348795434
817,2456,0.19245008972987523
818,415,0.12309149097933272
818,818,0.3333333333333333
818,1999,0.2581988897471611
819,154,0.11322770341445958
819,364,0.11785113019775792
819,650,0.14433756729740646
819,819,0.16666666666666666
819,1358,0.03140371465106639
819,1606,0.2041241452319315
820,800,0.2581988897471611
820,820,0.3333333333333333
820,889,0.23570226039551584
821,222,0.5000000000000001
821,821,0.5000000000000001
822,702,0.18257418583505536
822,822,0.3333333333333333
822,1973,0.14433756729740643
823,481,0.18257418583505536
823,823,0.16666666666666666
823,1169,0.08333333333333333
823,1358,0.03140371465106639
823,1765,0.09622504486493763
823,2221,0.1543033499620919
824,824,0.5000000000000001
824,1831,0.408248290463863
825,825,0.5000000000000001
825,1765,0.16666666666666669
826,490,0.1414213562373095
826,610,0.15811388300841897
826,826,0.19999999999999998
826,2287,0.22360679774997896
826,2528,0.2581988897471611
827,324,0.22360679774997896
827,827,0.19999999999999998
827,1039,0.22360679774997896
827,1921,0.22360679774997896
827,1999,0.19999999999999998
828,444,0.16666666666666666
828,828,0.25
828,1795,0.18898223650461363
828,2464,0.1386750490563073
829,829,0.5000000000000001
829,1816,0.408248290463863
830,661,0.12126781251816648
830,830,0.25
830,1914,0.08838834764831845
830,2100,0.22360679774997896
831,136,0.25000000000000006
831,741,0.14433756729740646
831,831,0.12500000000000003
831,1011,0.2041241452319315
831,1358,0.027196414661021063
831,1638,0.25000000000000006
831,1733,0.1767766952966369
831,2093,0.1767766952966369
832,832,0.5000000000000001
832,2600,0.5000000000000001
833,178,0.223606797749979
833,207,0.223606797749979
833,345,0.223606797749979
833,833,0.1
833,1130,0.18257418583505536
833,1641,0.15811388300841897
833,1678,0.18257418583505536
833,2036,0.18257418583505536
833,2495,0.1414213562373095
833,2595,0.223606797749979
834,131,0.2581988897471611
834,683,0.2581988897471611
834,834,0.19999999999999998
834,876,0.16903085094570333
834,2168,0.14907119849998596
835,835,0.19999999999999998
835,1121,0.16903085094570333
835,1134,0.22360679774997896
835,1654,0.19999999999999998
835,1810,0.06666666666666667
836,519,0.09245003270420485
836,708,0.14907119849998596
836,836,0.1111111111111111
836,1013,0.0563436169819011
836,1131,0.07106690545187014
836,1343,0.11785113019775792
836,1572,0.14907119849998596
836,2078,0.14907119849998596
836,2403,0.19245008972987523
837,837,0.25
837,1422,0.3535533905932738
837,2248,0.12909944487358055
837,2670,0.25
838,242,0.16903085094570333
838,270,0.1543033499620919
838,279,0.10482848367219184
838,838,0.14285714285714288
838,868,0.12598815766974242
838,1131,0.08058229640253804
838,2280,0.1543033499620919
839,485,0.22360679774997896
839,839,0.25
839,965,0.22360679774997896
839,2277,0.25
840,840,0.3333333333333333
840,1903,0.19245008972987523
840,2481,0.3333333333333333
841,88,0.0949157995752499
841,841,0.3333333333333333
841,2034,0.09016696346674323
842,87,0.22360679774997896
842,118,0.09999999999999999
842,161,0.2581988897471611
842,842,0.19999999999999998
842,2016,0.18257418583505536
843,505,0.12909944487358055
843,548,0.18257418583505536
843,843,0.19999999999999998
843,2339,0.19999999999999998
843,2542,0.31622776601683794
844,264,0.22360679774997896
844,472,0.16666666666666666
844,844,0.25
844,1902,0.15075567228888181
845,316,0.15075567228888181
845,598,0.08574929257125442
845,766,0.2041241452319315
845,845,0.25
846,273,0.28867513459481287
846,374,0.1767766952966369
846,846,0.25
846,2146,0.1767766952966369
847,847,0.3333333333333333
847,2189,0.2182178902359924
847,2422,0.3333333333333333
848,228,0.2041241452319315
848,848,0.25
848,985,0.2041241452319315
848,1373,0.25
849,394,0.18257418583505536
849,577,0.12403473458920845
849,849,0.19999999999999998
849,1993,0.2581988897471611
849,2351,0.16903085094570333
850,712,0.25
850,850,0.25
850,1464,0.15811388300841897
850,2278,0.28867513459481287
851,88,0.07352146220938077
851,415,0.09534625892455924
851,851,0.19999999999999998
851,1309,0.10846522890932808
851,2018,0.15811388300841897
852,852,0.5000000000000001
852,1800,0.3535533905932738
853,853,0.25
853,1169,0.10206207261596575
853,1358,0.038461538461538464
853,1762,0.22360679774997896
854,203,0.14433756729740646
854,344,0.14433756729740646
854,470,0.14433756729740646
854,854,0.12500000000000003
854,857,0.14433756729740646
854,935,0.14433756729740646
854,1097,0.14433756729740646
854,1884,0.1336306209562122
855,811,0.3333333333333333
855,855,0.3333333333333333
855,2493,0.2581988897471611
856,856,0.3333333333333333
856,1390,0.3333333333333333
856,2248,0.14907119849998596
857,203,0.16666666666666666
857,470,0.16666666666666666
857,854,0.14433756729740646
857,857,0.16666666666666666
857,1097,0.16666666666666666
857,1246,0.2886751345948129
858,858,0.3333333333333333
858,2182,0.12909944487358055
858,2502,0.408248290463863
859,487,0.11322770341445958
859,762,0.23570226039551584
859,859,0.16666666666666666
859,1030,0.2886751345948129
859,1199,0.1543033499620919
859,2096,0.1543033499620919
860,860,0.25
860,1427,0.22360679774997896
860,1527,0.16666666666666666
860,1758,0.18898223650461363
861,95,0.09534625892455924
861,861,0.19999999999999998
861,1397,0.31622776601683794
861,2068,0.22360679774997896
861,2330,0.22360679774997896
862,38,0.2581988897471611
862,733,0.10540925533894596
862,862,0.3333333333333333
863,38,0.18257418583505536
863,429,0.09901475429766743
863,794,0.16666666666666666
863,863,0.16666666666666666
863,1160,0.1543033499620919
863,1590,0.23570226039551584
864,104,0.22360679774997896
864,864,0.25
864,1065,0.1767766952966369
864,2210,0.28867513459481287
865,865,0.5000000000000001
865,2653,0.408248290463863
866,40,0.28867513459481287
866,866,0.3333333333333333
866,1049,0.2581988897471611
867,657,0.08770580193070293
867,867,0.1
867,871,0.12909944487358058
867,1229,0.07905694150420949
867,1252,0.18257418583505536
867,2439,0.1414213562373095
867,2440,0.1414213562373095
867,2442,0.12909944487358058
867,2522,0.15811388300841897
867,2523,0.18257418583505536
868,838,0.12598815766974242
868,868,0.1111111111111111
868,988,0.23570226039551584
868,1195,0.14907119849998596
868,1341,0.16666666666666666
868,1526,0.11785113019775792
868,1844,0.16666666666666666
868,2099,0.14907119849998596
868,2276,0.16666666666666666
869,232,0.16666666666666666
869,598,0.0700140042014005
869,869,0.16666666666666666
869,1440,0.23570226039551584
869,1701,0.04714045207910317
869,1864,0.18257418583505536
870,577,0.1386750490563073
870,870,0.25
870,1119,0.1336306209562122
870,2126,0.16666666666666666
871,657,0.11322770341445958
871,867,0.12909944487358058
871,871,0.16666666666666666
871,1229,0.10206207261596575
871,2530,0.1543033499620919
871,2652,0.2041241452319315
872,872,0.25
872,1340,0.22360679774997896
872,1413,0.11180339887498948
872,1542,0.08980265101338746
873,261,0.16903085094570333
873,767,0.16903085094570333
873,873,0.14285714285714288
873,1358,0.02907419023147902
873,1479,0.16903085094570333
873,1708,0.14285714285714288
873,2313,0.2182178902359924
874,874,0.5000000000000001
874,1701,0.08164965809277261
875,310,0.09622504486493763
875,875,0.16666666666666666
875,914,0.23570226039551584
875,1942,0.2041241452319315
875,1945,0.1543033499620919
875,1950,0.10206207261596575
876,73,0.10482848367219184
876,558,0.1543033499620919
876,834,0.16903085094570333
876,876,0.14285714285714288
876,1358,0.02907419023147902
876,2168,0.12598815766974242
876,2584,0.2672612419124244
877,877,0.14285714285714288
877,1176,0.1543033499620919
877,1177,0.16903085094570333
877,1300,0.11952286093343938
877,1413,0.08451542547285167
877,1542,0.06788442333021308
877,1935,0.1543033499620919
878,436,0.11470786693528089
878,878,0.25
878,885,0.1767766952966369
878,2326,0.22360679774997896
879,397,0.2581988897471611
879,879,0.3333333333333333
879,1558,0.19245008972987523
880,880,0.3333333333333333
880,973,0.13608276348795434
880,1013,0.0975900072948533
881,881,0.3333333333333333
881,1155,0.3333333333333333
881,1199,0.2182178902359924
882,882,0.5000000000000001
882,1358,0.054392829322042126
883,227,0.2581988897471611
883,609,0.14907119849998596
883,629,0.22360679774997896
883,883,0.19999999999999998
883,933,0.22360679774997896
884,89,0.17407765595569782
884,152,0.2581988897471611
884,884,0.3333333333333333
885,436,0.08111071056538127
885,651,0.12500000000000003
885,756,0.10206207261596575
885,878,0.1767766952966369
885,885,0.12500000000000003
885,1039,0.1767766952966369
885,2024,0.1336306209562122
885,2386,0.1767766952966369
886,622,0.2581988897471611
886,886,0.3333333333333333
886,1400,0.3333333333333333
887,239,0.1091089451179962
887,306,0.04593152121746254
887,887,0.16666666666666666
887,910,0.1543033499620919
887,1623,0.062257280636469035
887,1624,0.09622504486493763
888,614,0.25
888,888,0.25
888,1475,0.2041241452319315
888,1556,0.3535533905932738
889,800,0.18257418583505536
889,820,0.23570226039551584
889,889,0.16666666666666666
889,1830,0.18257418583505536
889,1831,0.23570226039551584
889,1832,0.2886751345948129
890,890,0.3333333333333333
890,1269,0.19245008972987523
890,1314,0.28867513459481287
891,645,0.1386750490563073
891,891,0.25
891,1674,0.25
891,2608,0.25
892,310,0.13608276348795434
892,892,0.3333333333333333
892,1950,0.14433756729740643
893,638,0.1336306209562122
893,783,0.1543033499620919
893,814,0.16903085094570333
893,893,0.14285714285714288
893,911,0.1543033499620919
893,1051,0.14285714285714288
893,2383,0.11396057645963796
894,640,0.18898223650461363
894,894,0.25
894,1845,0.28867513459481287
894,2367,0.12909944487358055
895,35,0.2041241452319315
895,440,0.1543033499620919
895,895,0.16666666666666666
895,1187,0.23570226039551584
895,1296,0.13608276348795434
895,1913,0.18257418583505536
896,465,0.2886751345948129
896,896,0.5000000000000001
897,146,0.13608276348795434
897,897,0.1111111111111111
897,1152,0.14907119849998596
897,1156,0.14907119849998596
897,1410,0.14907119849998596
897,1494,0.16666666666666666
897,1907,0.1111111111111111
897,1983,0.14907119849998596
897,2295,0.13608276348795434
898,92,0.2581988897471611
898,898,0.19999999999999998
898,1835,0.22360679774997896
898,1836,0.2581988897471611
898,2160,0.14907119849998596
899,297,0.18257418583505536
899,899,0.19999999999999998
899,1055,0.2581988897471611
899,1858,0.2581988897471611
899,1986,0.055048188256318034
900,639,0.408248290463863
900,811,0.3333333333333333
900,900,0.3333333333333333
901,731,0.16903085094570333
901,901,0.14285714285714288
901,1042,0.07715167498104596
901,1279,0.16903085094570333
901,2073,0.18898223650461363
901,2186,0.1543033499620919
901,2199,0.11396057645963796
902,902,0.25
902,1284,0.1767766952966369
902,1358,0.038461538461538464
902,1604,0.22360679774997896
903,446,0.25
903,903,0.25
903,2030,0.25
903,2031,0.28867513459481287
904,132,0.14433756729740646
904,379,0.1336306209562122
904,541,0.1336306209562122
904,647,0.14433756729740646
904,904,0.12500000000000003
904,1312,0.1767766952966369
904,1360,0.11785113019775792
904,1959,0.14433756729740646
905,389,0.14907119849998596
905,905,0.19999999999999998
905,1282,0.14907119849998596
905,1483,0.09325048082403138
905,1620,0.16903085094570333
906,577,0.1386750490563073
906,906,0.25
906,2351,0.18898223650461363
906,2353,0.25
907,907,0.3333333333333333
907,1351,0.17407765595569782
907,1916,0.28867513459481287
908,772,0.408248290463863
908,908,0.3333333333333333
908,1013,0.0975900072948533
909,445,0.408248290463863
909,909,0.5000000000000001
910,139,0.12598815766974242
910,239,0.10101525445522108
910,306,0.04252432555625623
910,887,0.1543033499620919
910,910,0.14285714285714288
910,1623,0.0576390417704235
910,2085,0.1543033499620919
911,33,0.12909944487358058
911,893,0.1543033499620919
911,911,0.16666666666666666
911,1051,0.1543033499620919
911,1534,0.16666666666666666
911,2376,0.14433756729740646
912,912,0.5000000000000001
912,2130,0.19611613513818404
913,220,0.3535533905932738
913,913,0.5000000000000001
914,150,0.28867513459481287
914,875,0.23570226039551584
914,914,0.3333333333333333
915,915,0.19999999999999998
915,1035,0.15811388300841897
915,1740,0.11547005383792514
915,2415,0.22360679774997896
915,2597,0.16903085094570333
916,916,0.5000000000000001
916,1026,0.31622776601683794
917,917,0.5000000000000001
917,2639,0.5000000000000001
918,918,0.25
918,1098,0.22360679774997896
918,1542,0.08980265101338746
918,2065,0.25
919,919,0.5000000000000001
919,1358,0.054392829322042126
920,316,0.17407765595569782
920,920,0.3333333333333333
920,1893,0.3333333333333333
921,921,0.25
921,1914,0.08838834764831845
921,2134,0.28867513459481287
921,2293,0.25
922,922,0.3333333333333333
922,1307,0.23570226039551584
922,1406,0.3333333333333333
923,620,0.3535533905932738
923,923,0.5000000000000001
924,638,0.1767766952966369
924,808,0.22360679774997896
924,924,0.25
924,2383,0.15075567228888181
925,925,0.5000000000000001
925,1222,0.408248290463863
926,926,0.5000000000000001
926,1862,0.31622776601683794
927,17,0.2041241452319315
927,927,0.25
927,1316,0.22360679774997896
927,2140,0.2041241452319315
928,327,0.2041241452319315
928,928,0.25
928,1326,0.28867513459481287
928,2063,0.2041241452319315
929,929,0.3333333333333333
929,1358,0.04441155916843275
929,2627,0.408248290463863
930,380,0.25
930,477,0.25
930,930,0.25
930,2569,0.25
931,931,0.5000000000000001
931,1433,0.3535533905932738
932,662,0.5000000000000001
932,932,0.5000000000000001
933,534,0.22360679774997896
933,883,0.22360679774997896
933,933,0.25
933,1038,0.22360679774997896
934,94,0.16666666666666666
934,934,0.3333333333333333
934,2356,0.23570226039551584
935,451,0.2041241452319315
935,661,0.09901475429766743
935,854,0.14433756729740646
935,935,0.16666666666666666
935,973,0.09622504486493763
935,1873,0.16666666666666666
936,246,0.18257418583505536
936,936,0.16666666666666666
936,1067,0.14433756729740646
936,2515,0.16666666666666666
936,2530,0.1543033499620919
936,2641,0.23570226039551584
937,937,0.25
937,1180,0.25
937,1304,0.25
937,2096,0.18898223650461363
938,618,0.28867513459481287
938,938,0.25
938,2027,0.22360679774997896
938,2230,0.22360679774997896
939,939,0.5000000000000001
939,2173,0.408248290463863
940,940,0.5000000000000001
940,1829,0.2886751345948129
941,941,0.5000000000000001
941,2517,0.408248290463863
942,942,0.3333333333333333
942,1924,0.28867513459481287
942,1952,0.17407765595569782
943,943,0.5000000000000001
943,1196,0.2886751345948129
944,944,0.5000000000000001
944,2138,0.3535533905932738
945,945,0.19999999999999998
945,1072,0.08032193289024989
945,1512,0.19999999999999998
945,1911,0.19999999999999998
945,2388,0.16903085094570333
946,946,0.3333333333333333
946,1966,0.16012815380508713
946,2623,0.408248290463863
947,786,0.5000000000000001
947,947,0.5000000000000001
948,695,0.1414213562373095
948,948,0.19999999999999998
948,1395,0.16903085094570333
948,1681,0.1414213562373095
948,1682,0.13483997249264842
949,523,0.3535533905932738
949,949,0.5000000000000001
950,93,0.22360679774997896
950,437,0.2041241452319315
950,645,0.1386750490563073
950,950,0.25
951,328,0.28867513459481287
951,951,0.3333333333333333
951,1358,0.04441155916843275
952,517,0.3333333333333333
952,952,0.3333333333333333
952,2546,0.2581988897471611
953,953,0.25
953,2565,0.25
953,2566,0.28867513459481287
953,2567,0.28867513459481287
954,677,0.408248290463863
954,954,0.3333333333333333
954,1112,0.408248290463863
955,175,0.1767766952966369
955,955,0.25
955,1482,0.2041241452319315
955,1914,0.08838834764831845
956,492,0.2041241452319315
956,956,0.3333333333333333
956,2677,0.3333333333333333
957,752,0.16666666666666666
957,957,0.1111111111111111
957,1154,0.09622504486493762
957,1358,0.02564102564102564
957,1557,0.14907119849998596
957,1685,0.16666666666666666
957,1757,0.16666666666666666
957,2083,0.10050378152592121
957,2167,0.23570226039551584
958,306,0.0562543950463012
958,958,0.25
958,1072,0.08980265101338746
958,1798,0.16666666666666666
959,959,0.5000000000000001
959,2529,0.5000000000000001
960,784,0.28867513459481287
960,960,0.25
960,1776,0.1386750490563073
960,2650,0.3535533905932738
961,799,0.31622776601683794
961,961,0.19999999999999998
961,1728,0.18257418583505536
961,2555,0.18257418583505536
961,2599,0.22360679774997896
962,962,0.12500000000000003
962,1062,0.15811388300841897
962,1665,0.15811388300841897
962,1806,0.1767766952966369
962,1807,0.14433756729740646
962,1808,0.1767766952966369
962,1809,0.1767766952966369
962,1810,0.052704627669472995
963,29,0.12909944487358055
963,43,0.08451542547285167
963,203,0.09128709291752768
963,258,0.07905694150420949
963,375,0.09999999999999999
963,706,0.09128709291752768
963,805,0.09999999999999999
963,963,0.049999999999999996
963,1094,0.08451542547285167
963,1141,0.12909944487358055
963,1157,0.09999999999999999
963,1417,0.07905694150420949
963,1443,0.07453559924999298
963,1703,0.05270462766947299
963,1785,0.09128709291752768
963,2240,0.07905694150420949
963,2399,0.09128709291752768
963,2400,0.12909944487358055
963,2401,0.09999999999999999
963,2434,0.09128709291752768
964,257,0.16903085094570333
964,734,0.10482848367219184
964,736,0.11396057645963796
964,964,0.14285714285714288
964,965,0.16903085094570333
964,1388,0.14285714285714288
964,2198,0.1543033499620919
965,839,0.22360679774997896
965,964,0.16903085094570333
965,965,0.19999999999999998
965,1693,0.18257418583505536
965,2197,0.16903085094570333
966,415,0.15075567228888181
966,966,0.5000000000000001
967,967,0.5000000000000001
967,2659,0.5000000000000001
968,598,0.08574929257125442
968,968,0.25
968,1603,0.3535533905932738
968,1986,0.06154574548966637
969,704,0.13608276348795434
969,969,0.16666666666666666
969,1483,0.08512565307587486
969,1735,0.13608276348795434
969,1743,0.12909944487358058
969,2450,0.11322770341445958
970,16,0.18257418583505536
970,364,0.11785113019775792
970,466,0.16666666666666666
970,970,0.16666666666666666
970,1358,0.03140371465106639
970,2365,0.14433756729740646
971,107,0.2581988897471611
971,971,0.3333333333333333
971,1650,0.2581988897471611
972,972,0.19999999999999998
972,1000,0.19999999999999998
972,2247,0.15811388300841897
972,2579,0.22360679774997896
972,2580,0.19999999999999998
973,115,0.16666666666666669
973,176,0.11785113019775792
973,252,0.10540925533894598
973,277,0.09622504486493763
973,306,0.026518576139191
973,454,0.06804138174397717
973,630,0.16666666666666669
973,671,0.10540925533894598
973,682,0.13608276348795434
973,880,0.13608276348795434
973,935,0.09622504486493763
973,973,0.05555555555555555
973,1072,0.04233337566673017
973,1142,0.13608276348795434
973,1583,0.07106690545187015
973,2016,0.09622504486493763
973,2019,0.13608276348795434
973,2153,0.11785113019775792
974,974,0.5000000000000001
974,1496,0.5000000000000001
975,975,0.5000000000000001
975,2097,0.31622776601683794
976,976,0.3333333333333333
976,998,0.2182178902359924
976,1431,0.3333333333333333
977,977,0.5000000000000001
977,1281,0.31622776601683794
978,978,0.3333333333333333
978,998,0.2182178902359924
978,1358,0.04441155916843275
979,524,0.1543033499620919
979,979,0.14285714285714288
979,1303,0.1543033499620919
979,1503,0.16903085094570333
979,1839,0.14285714285714288
979,1957,0.14285714285714288
979,2207,0.18898223650461363
980,121,0.15811388300841897
980,589,0.19999999999999998
980,980,0.19999999999999998
980,1367,0.13483997249264842
980,1623,0.06819943394704735
981,981,0.3333333333333333
981,1159,0.28867513459481287
981,1221,0.23570226039551584
982,982,0.16666666666666666
982,1091,0.2041241452319315
982,1256,0.13608276348795434
982,1458,0.2886751345948129
982,2175,0.16666666666666666
982,2176,0.13608276348795434
983,983,0.5000000000000001
983,2130,0.19611613513818404
984,543,0.28867513459481287
984,984,0.25
984,1068,0.25
984,2265,0.25
985,760,0.1543033499620919
985,848,0.2041241452319315
985,985,0.16666666666666666
985,1073,0.2041241452319315
985,1149,0.18257418583505536
985,1358,0.03140371465106639
986,986,0.5000000000000001
986,2697,0.5000000000000001
987,987,0.5000000000000001
987,1175,0.408248290463863
988,868,0.23570226039551584
988,988,0.5000000000000001
989,989,0.19999999999999998
989,1507,0.16903085094570333
989,1645,0.19999999999999998
989,2285,0.19999999999999998
989,2436,0.19999999999999998
990,310,0.11785113019775792
990,990,0.25
990,1054,0.18898223650461363
990,1542,0.08980265101338746
991,307,0.5000000000000001
991,991,0.5000000000000001
992,496,0.28867513459481287
992,596,0.2182178902359924
992,992,0.3333333333333333
993,702,0.18257418583505536
993,993,0.3333333333333333
993,2155,0.13608276348795434
994,579,0.22360679774997896
994,994,0.19999999999999998
994,1219,0.22360679774997896
994,1329,0.22360679774997896
994,2309,0.14907119849998596
995,995,0.25
995,1309,0.12126781251816648
995,1912,0.15075567228888181
995,2385,0.1767766952966369
996,368,0.1336306209562122
996,428,0.1543033499620919
996,996,0.14285714285714288
996,1135,0.1336306209562122
996,1257,0.09166984970282113
996,2248,0.09759000729485331
996,2518,0.1336306209562122
997,182,0.28867513459481287
997,183,0.25
997,997,0.25
997,1837,0.22360679774997896
998,976,0.2182178902359924
998,978,0.2182178902359924
998,998,0.14285714285714288
998,1103,0.0890870806374748
998,1284,0.1336306209562122
998,1431,0.2182178902359924
998,2365,0.1336306209562122
999,346,0.3333333333333333
999,999,0.3333333333333333
999,1358,0.04441155916843275
1000,281,0.14907119849998596
1000,972,0.19999999999999998
1000,1000,0.19999999999999998
1000,1325,0.16903085094570333
1000,2543,0.22360679774997896
1001,12,0.2581988897471611
1001,1001,0.3333333333333333
1001,2662,0.28867513459481287
1002,141,0.18898223650461363
1002,622,0.16903085094570333
1002,740,0.18898223650461363
1002,1002,0.14285714285714288
1002,1952,0.11396057645963796
1002,2033,0.16903085094570333
1002,2034,0.05902813361009553
1003,363,0.2886751345948129
1003,598,0.0700140042014005
1003,1003,0.16666666666666666
1003,1373,0.2041241452319315
1003,1687,0.18257418583505536
1003,2607,0.2886751345948129
1004,1004,0.3333333333333333
1004,1489,0.408248290463863
1004,1810,0.08606629658238704
1005,1005,0.5000000000000001
1005,1541,0.5000000000000001
1006,734,0.1386750490563073
1006,736,0.15075567228888181
1006,1006,0.25
1006,1302,0.3535533905932738
1007,526,0.19999999999999998
1007,1007,0.19999999999999998
1007,1154,0.12909944487358055
1007,1742,0.11180339887498948
1007,2466,0.18257418583505536
1008,1008,0.19999999999999998
1008,1416,0.10259783520851541
1008,1922,0.2581988897471611
1008,2059,0.16903085094570333
1008,2575,0.31622776601683794
1009,306,0.06495698024616309
1009,1009,0.3333333333333333
1009,2096,0.2182178902359924
1010,443,0.2581988897471611
1010,1010,0.3333333333333333
1010,1966,0.16012815380508713
1011,741,0.23570226039551584
1011,831,0.2041241452319315
1011,1011,0.3333333333333333
1012,695,0.12909944487358058
1012,1012,0.16666666666666666
1012,1336,0.13608276348795434
1012,1681,0.12909944487358058
1012,1682,0.12309149097933274
1012,1797,0.16666666666666666
