paper_id,word_id,weight
557,1302,0.04347826
557,1263,0.04347826
557,1174,0.04347826
557,1155,0.04347826
557,1151,0.04347826
557,1149,0.04347826
557,1075,0.04347826
557,725,0.04347826
557,723,0.04347826
557,697,0.04347826
557,619,0.04347826
557,610,0.04347826
557,507,0.04347826
557,428,0.04347826
557,234,0.04347826
557,140,0.04347826
557,93,0.04347826
557,27,0.04347826
558,1355,0.2
558,1116,0.2
558,988,0.2
558,299,0.2
558,140,0.2
559,1359,0.05263158
559,1239,0.05263158
559,1230,0.05263158
559,1177,0.05263158
559,1166,0.05263158
559,1075,0.05263158
559,1071,0.05263158
559,978,0.05263158
559,836,0.05263158
559,778,0.05263158
559,758,0.05263158
559,756,0.05263158
559,750,0.05263158
559,749,0.05263158
559,728,0.05263158
559,640,0.05263158
559,173,0.05263158
559,41,0.05263158
559,4,0.05263158
560,828,0.14285715
560,705,0.14285715
560,619,0.14285715
560,446,0.14285715
560,265,0.14285715
560,135,0.14285715
560,77,0.14285715
561,1381,0.055555556
561,1346,0.055555556
561,1331,0.055555556
561,1280,0.055555556
561,1205,0.055555556
561,1114,0.055555556
561,1010,0.055555556
561,1009,0.055555556
561,962,0.055555556
561,802,0.055555556
561,422,0.055555556
561,371,0.055555556
561,238,0.055555556
561,223,0.055555556
561,208,0.055555556
561,192,0.055555556
561,41,0.055555556
561,1,0.055555556
562,988,0.33333334
562,507,0.33333334
562,140,0.33333334
563,1352,0.05
563,1274,0.05
563,1263,0.05
563,1230,0.05
563,1131,0.05
563,1097,0.05
563,1075,0.05
563,1027,0.05
563,988,0.05
563,833,0.05
563,809,0.05
563,758,0.05
563,617,0.05
563,596,0.05
563,581,0.05
563,500,0.05
563,250,0.05
563,196,0.05
563,39,0.05
563,1,0.05
564,1180,0.04761905
564,1132,0.04761905
564,1054,0.04761905
564,1049,0.04761905
564,1027,0.04761905
564,911,0.04761905
564,876,0.04761905
564,854,0.04761905
564,817,0.04761905
564,764,0.04761905
564,754,0.04761905
564,600,0.04761905
564,495,0.04761905
564,383,0.04761905
564,359,0.04761905
564,299,0.04761905
564,292,0.04761905
564,227,0.04761905
564,97,0.04761905
564,8,0.04761905
564,5,0.04761905
565,1406,0.03846154
565,1306,0.03846154
565,1263,0.03846154
565,1209,0.03846154
565,1194,0.03846154
565,1177,0.03846154
565,1132,0.03846154
565,1054,0.03846154
565,979,0.03846154
565,814,0.03846154
565,779,0.03846154
565,761,0.03846154
565,650,0.03846154
565,624,0.03846154
565,537,0.03846154
565,510,0.03846154
565,505,0.03846154
565,299,0.03846154
565,154,0.03846154
565,132,0.03846154
565,121,0.03846154
565,83,0.03846154
565,61,0.03846154
565,39,0.03846154
565,38,0.03846154
565,6,0.03846154
566,1394,0.045454547
566,1359,0.045454547
566,1325,0.045454547
566,1263,0.045454547
566,1209,0.045454547
566,1177,0.045454547
566,1106,0.045454547
566,1064,0.045454547
566,967,0.045454547
566,923,0.045454547
566,882,0.045454547
566,760,0.045454547
566,755,0.045454547
566,752,0.045454547
566,629,0.045454547
566,512,0.045454547
566,363,0.045454547
566,359,0.045454547
566,228,0.045454547
566,135,0.045454547
566,88,0.045454547
566,13,0.045454547
567,1415,0.05263158
567,1356,0.05263158
567,1322,0.05263158
567,1320,0.05263158
567,1177,0.05263158
567,986,0.05263158
567,774,0.05263158
567,703,0.05263158
567,701,0.05263158
567,666,0.05263158
567,507,0.05263158
567,495,0.05263158
567,464,0.05263158
567,261,0.05263158
567,213,0.05263158
567,140,0.05263158
567,99,0.05263158
567,19,0.05263158
567,6,0.05263158
568,1349,0.05
568,1348,0.05
568,1336,0.05
568,1273,0.05
568,1263,0.05
568,1236,0.05
568,1187,0.05
568,1131,0.05
568,1118,0.05
568,774,0.05
568,754,0.05
568,701,0.05
568,664,0.05
568,559,0.05
568,410,0.05
568,263,0.05
568,176,0.05
568,121,0.05
568,19,0.05
568,1,0.05
569,1417,0.03846154
569,1332,0.03846154
569,1287,0.03846154
569,1256,0.03846154
569,1235,0.03846154
569,1233,0.03846154
569,1177,0.03846154
569,1075,0.03846154
569,1052,0.03846154
569,914,0.03846154
569,836,0.03846154
569,834,0.03846154
569,821,0.03846154
569,783,0.03846154
569,735,0.03846154
569,699,0.03846154
569,673,0.03846154
569,648,0.03846154
569,619,0.03846154
569,542,0.03846154
569,495,0.03846154
569,310,0.03846154
569,292,0.03846154
569,238,0.03846154
569,225,0.03846154
569,80,0.03846154
570,1422,0.05
570,1386,0.05
570,1381,0.05
570,1355,0.05
570,1248,0.05
570,1209,0.05
570,1144,0.05
570,1123,0.05
570,803,0.05
570,715,0.05
570,540,0.05
570,526,0.05
570,502,0.05
570,494,0.05
570,416,0.05
570,276,0.05
570,203,0.05
570,96,0.05
570,88,0.05
570,85,0.05
571,1303,0.041666668
571,1263,0.041666668
571,1262,0.041666668
571,1209,0.041666668
571,1177,0.041666668
571,1118,0.041666668
571,1075,0.041666668
571,979,0.041666668
571,970,0.041666668
571,963,0.041666668
571,874,0.041666668
571,774,0.041666668
571,760,0.041666668
571,729,0.041666668
571,705,0.041666668
571,698,0.041666668
571,623,0.041666668
571,620,0.041666668
571,511,0.041666668
571,434,0.041666668
571,411,0.041666668
571,93,0.041666668
571,52,0.041666668
571,19,0.041666668
572,1422,0.055555556
572,1384,0.055555556
572,1301,0.055555556
572,1240,0.055555556
572,1203,0.055555556
572,1170,0.055555556
572,1073,0.055555556
572,1072,0.055555556
572,985,0.055555556
572,984,0.055555556
572,967,0.055555556
572,897,0.055555556
572,827,0.055555556
572,815,0.055555556
572,792,0.055555556
572,763,0.055555556
572,575,0.055555556
572,205,0.055555556
573,1425,0.05
573,1330,0.05
573,1303,0.05
573,1274,0.05
573,1263,0.05
573,1155,0.05
573,992,0.05
573,809,0.05
573,750,0.05
573,743,0.05
573,723,0.05
573,719,0.05
573,619,0.05
573,581,0.05
573,99,0.05
573,97,0.05
573,64,0.05
573,26,0.05
573,4,0.05
573,1,0.05
574,1330,0.04
574,1328,0.04
574,1209,0.04
574,1177,0.04
574,1175,0.04
574,1117,0.04
574,1109,0.04
574,1072,0.04
574,801,0.04
574,760,0.04
574,749,0.04
574,702,0.04
574,647,0.04
574,612,0.04
574,507,0.04
574,474,0.04
574,438,0.04
574,284,0.04
574,208,0.04
574,177,0.04
574,172,0.04
574,135,0.04
574,125,0.04
574,57,0.04
574,10,0.04
575,1366,0.0625
575,1352,0.0625
575,1301,0.0625
575,1292,0.0625
575,1177,0.0625
575,1143,0.0625
575,1060,0.0625
575,969,0.0625
575,874,0.0625
575,760,0.0625
575,700,0.0625
575,675,0.0625
575,558,0.0625
575,398,0.0625
575,54,0.0625
575,19,0.0625
576,1426,0.0625
576,1345,0.0625
576,1340,0.0625
576,1209,0.0625
576,949,0.0625
576,821,0.0625
576,749,0.0625
576,723,0.0625
576,687,0.0625
576,660,0.0625
576,648,0.0625
576,521,0.0625
576,456,0.0625
576,339,0.0625
576,238,0.0625
576,137,0.0625
577,1381,0.04761905
577,1292,0.04761905
577,1228,0.04761905
577,1117,0.04761905
577,971,0.04761905
577,911,0.04761905
577,751,0.04761905
577,674,0.04761905
577,569,0.04761905
577,540,0.04761905
577,533,0.04761905
577,483,0.04761905
577,445,0.04761905
577,442,0.04761905
577,434,0.04761905
577,411,0.04761905
577,378,0.04761905
577,365,0.04761905
577,194,0.04761905
577,132,0.04761905
577,25,0.04761905
578,1426,0.04
578,1387,0.04
578,1356,0.04
578,1350,0.04
578,1336,0.04
578,1292,0.04
578,1263,0.04
578,1262,0.04
578,1250,0.04
578,1209,0.04
578,1114,0.04
578,1011,0.04
578,916,0.04
578,727,0.04
578,719,0.04
578,548,0.04
578,476,0.04
578,464,0.04
578,408,0.04
578,337,0.04
578,261,0.04
578,123,0.04
578,121,0.04
578,65,0.04
578,34,0.04
579,1369,0.04
579,1278,0.04
579,1263,0.04
579,1236,0.04
579,1187,0.04
579,1097,0.04
579,1024,0.04
579,969,0.04
579,918,0.04
579,763,0.04
579,760,0.04
579,755,0.04
579,725,0.04
579,695,0.04
579,647,0.04
579,584,0.04
579,540,0.04
579,403,0.04
579,338,0.04
579,305,0.04
579,252,0.04
579,176,0.04
579,155,0.04
579,122,0.04
579,120,0.04
580,1395,0.05882353
580,1301,0.05882353
580,1233,0.05882353
580,1230,0.05882353
580,1093,0.05882353
580,1065,0.05882353
580,1016,0.05882353
580,699,0.05882353
580,507,0.05882353
580,495,0.05882353
580,462,0.05882353
580,372,0.05882353
580,182,0.05882353
580,151,0.05882353
580,92,0.05882353
580,54,0.05882353
580,17,0.05882353
581,1317,0.045454547
581,1304,0.045454547
581,1291,0.045454547
581,1263,0.045454547
581,1259,0.045454547
581,1189,0.045454547
581,1177,0.045454547
581,1149,0.045454547
581,1106,0.045454547
581,1060,0.045454547
581,1054,0.045454547
581,994,0.045454547
581,897,0.045454547
581,814,0.045454547
581,666,0.045454547
581,505,0.045454547
581,230,0.045454547
581,220,0.045454547
581,219,0.045454547
581,182,0.045454547
581,94,0.045454547
581,87,0.045454547
582,1234,0.05
582,1177,0.05
582,1138,0.05
582,1005,0.05
582,973,0.05
582,961,0.05
582,915,0.05
582,722,0.05
582,612,0.05
582,521,0.05
582,457,0.05
582,382,0.05
582,375,0.05
582,347,0.05
582,326,0.05
582,246,0.05
582,148,0.05
582,107,0.05
582,58,0.05
582,51,0.05
583,1422,0.05
583,1352,0.05
583,1348,0.05
583,1161,0.05
583,1096,0.05
583,1081,0.05
583,1076,0.05
583,1066,0.05
583,1044,0.05
583,852,0.05
583,851,0.05
583,758,0.05
583,679,0.05
583,674,0.05
583,631,0.05
583,398,0.05
583,263,0.05
583,261,0.05
583,132,0.05
583,51,0.05
584,1352,0.04761905
584,1328,0.04761905
584,1296,0.04761905
584,1234,0.04761905
584,1209,0.04761905
584,1157,0.04761905
584,1138,0.04761905
584,940,0.04761905
584,915,0.04761905
584,806,0.04761905
584,788,0.04761905
584,470,0.04761905
584,448,0.04761905
584,416,0.04761905
584,382,0.04761905
584,284,0.04761905
584,275,0.04761905
584,182,0.04761905
584,54,0.04761905
584,51,0.04761905
584,38,0.04761905
585,1431,0.05
585,1332,0.05
585,1250,0.05
585,1209,0.05
585,1101,0.05
585,1096,0.05
585,1011,0.05
585,967,0.05
585,939,0.05
585,701,0.05
585,541,0.05
585,540,0.05
585,446,0.05
585,338,0.05
585,265,0.05
585,183,0.05
585,135,0.05
585,125,0.05
585,77,0.05
585,39,0.05
586,1301,0.05263158
586,1259,0.05263158
586,1230,0.05263158
586,1118,0.05263158
586,1072,0.05263158
586,935,0.05263158
586,874,0.05263158
586,787,0.05263158
586,703,0.05263158
586,643,0.05263158
586,623,0.05263158
586,483,0.05263158
586,475,0.05263158
586,425,0.05263158
586,334,0.05263158
586,205,0.05263158
586,93,0.05263158
586,41,0.05263158
586,25,0.05263158
587,1425,0.05263158
587,1369,0.05263158
587,1359,0.05263158
587,1262,0.05263158
587,1177,0.05263158
587,1149,0.05263158
587,1093,0.05263158
587,973,0.05263158
587,960,0.05263158
587,778,0.05263158
587,762,0.05263158
587,675,0.05263158
587,629,0.05263158
587,338,0.05263158
587,316,0.05263158
587,187,0.05263158
587,89,0.05263158
587,26,0.05263158
587,12,0.05263158
588,1418,0.04761905
588,1349,0.04761905
588,1262,0.04761905
588,1257,0.04761905
588,1209,0.04761905
588,1208,0.04761905
588,1175,0.04761905
588,1127,0.04761905
588,1071,0.04761905
588,915,0.04761905
588,860,0.04761905
588,808,0.04761905
588,723,0.04761905
588,647,0.04761905
588,619,0.04761905
588,585,0.04761905
588,421,0.04761905
588,292,0.04761905
588,284,0.04761905
588,102,0.04761905
588,19,0.04761905
589,1413,0.04761905
589,1308,0.04761905
589,1285,0.04761905
589,1254,0.04761905
589,1209,0.04761905
589,1206,0.04761905
589,1194,0.04761905
589,1177,0.04761905
589,1071,0.04761905
589,1004,0.04761905
589,937,0.04761905
589,915,0.04761905
589,874,0.04761905
589,809,0.04761905
589,648,0.04761905
589,617,0.04761905
589,452,0.04761905
589,318,0.04761905
589,149,0.04761905
589,99,0.04761905
589,87,0.04761905
590,1423,0.04761905
590,1409,0.04761905
590,1381,0.04761905
590,1272,0.04761905
590,1174,0.04761905
590,1144,0.04761905
590,1131,0.04761905
590,1018,0.04761905
590,937,0.04761905
590,891,0.04761905
590,857,0.04761905
590,808,0.04761905
590,659,0.04761905
590,647,0.04761905
590,521,0.04761905
590,400,0.04761905
590,399,0.04761905
590,152,0.04761905
590,128,0.04761905
590,98,0.04761905
590,63,0.04761905
591,1304,0.06666667
591,1301,0.06666667
591,1259,0.06666667
591,1177,0.06666667
591,1025,0.06666667
591,730,0.06666667
591,507,0.06666667
591,457,0.06666667
591,336,0.06666667
591,231,0.06666667
591,205,0.06666667
591,189,0.06666667
591,118,0.06666667
591,23,0.06666667
591,8,0.06666667
592,1431,0.0625
592,1381,0.0625
592,1354,0.0625
592,1339,0.0625
592,1337,0.0625
592,1301,0.0625
592,1287,0.0625
592,1224,0.0625
592,1105,0.0625
592,902,0.0625
592,797,0.0625
592,615,0.0625
592,521,0.0625
592,504,0.0625
592,348,0.0625
592,231,0.0625
593,1301,0.05263158
593,1254,0.05263158
593,1203,0.05263158
593,1151,0.05263158
593,1143,0.05263158
593,1138,0.05263158
593,772,0.05263158
593,754,0.05263158
593,729,0.05263158
593,625,0.05263158
593,610,0.05263158
593,564,0.05263158
593,540,0.05263158
593,507,0.05263158
593,358,0.05263158
593,250,0.05263158
593,133,0.05263158
593,131,0.05263158
593,127,0.05263158
594,1381,0.05263158
594,1345,0.05263158
594,1306,0.05263158
594,1305,0.05263158
594,1263,0.05263158
594,1179,0.05263158
594,1177,0.05263158
594,1149,0.05263158
594,1131,0.05263158
594,1076,0.05263158
594,848,0.05263158
594,814,0.05263158
594,777,0.05263158
594,763,0.05263158
594,756,0.05263158
594,676,0.05263158
594,564,0.05263158
594,540,0.05263158
594,395,0.05263158
595,1251,0.06666667
595,1209,0.06666667
595,1180,0.06666667
595,1177,0.06666667
595,1165,0.06666667
595,1041,0.06666667
595,985,0.06666667
595,923,0.06666667
595,718,0.06666667
595,442,0.06666667
595,368,0.06666667
595,216,0.06666667
595,125,0.06666667
595,101,0.06666667
595,13,0.06666667
596,1397,0.05
596,1347,0.05
596,1303,0.05
596,1263,0.05
596,1233,0.05
596,1177,0.05
596,1170,0.05
596,1104,0.05
596,1002,0.05
596,895,0.05
596,701,0.05
596,675,0.05
596,673,0.05
596,619,0.05
596,406,0.05
596,398,0.05
596,280,0.05
596,187,0.05
596,61,0.05
596,4,0.05
597,1044,0.11111111
597,749,0.11111111
597,619,0.11111111
597,505,0.11111111
597,464,0.11111111
597,435,0.11111111
597,230,0.11111111
597,137,0.11111111
597,3,0.11111111
598,1425,0.045454547
598,1392,0.045454547
598,1263,0.045454547
598,1224,0.045454547
598,1174,0.045454547
598,1159,0.045454547
598,1071,0.045454547
598,1035,0.045454547
598,957,0.045454547
598,803,0.045454547
598,786,0.045454547
598,774,0.045454547
598,715,0.045454547
598,678,0.045454547
598,647,0.045454547
598,625,0.045454547
598,504,0.045454547
598,440,0.045454547
598,383,0.045454547
598,230,0.045454547
598,42,0.045454547
598,19,0.045454547
599,1384,0.05
599,1353,0.05
599,1342,0.05
599,1320,0.05
599,1292,0.05
599,1263,0.05
599,1134,0.05
599,1072,0.05
599,730,0.05
599,725,0.05
599,717,0.05
599,572,0.05
599,507,0.05
599,480,0.05
599,469,0.05
599,447,0.05
599,374,0.05
599,283,0.05
599,217,0.05
599,110,0.05
600,1355,0.06666667
600,1320,0.06666667
600,1301,0.06666667
600,1263,0.06666667
600,1212,0.06666667
600,1175,0.06666667
600,882,0.06666667
600,812,0.06666667
600,763,0.06666667
600,735,0.06666667
600,507,0.06666667
600,287,0.06666667
600,252,0.06666667
600,70,0.06666667
600,19,0.06666667
601,1422,0.071428575
601,1418,0.071428575
601,1389,0.071428575
601,1267,0.071428575
601,1262,0.071428575
601,1249,0.071428575
601,1198,0.071428575
601,1195,0.071428575
601,774,0.071428575
601,585,0.071428575
601,515,0.071428575
601,202,0.071428575
601,99,0.071428575
601,19,0.071428575
602,1426,0.05263158
602,1424,0.05263158
602,1381,0.05263158
602,1334,0.05263158
602,1249,0.05263158
602,1247,0.05263158
602,1209,0.05263158
602,971,0.05263158
602,821,0.05263158
602,724,0.05263158
602,685,0.05263158
602,648,0.05263158
602,597,0.05263158
602,391,0.05263158
602,178,0.05263158
602,157,0.05263158
602,64,0.05263158
602,61,0.05263158
602,8,0.05263158
603,1389,0.04761905
603,1348,0.04761905
603,1328,0.04761905
603,1274,0.04761905
603,1263,0.04761905
603,1202,0.04761905
603,1192,0.04761905
603,1172,0.04761905
603,1171,0.04761905
603,1149,0.04761905
603,1118,0.04761905
603,1052,0.04761905
603,988,0.04761905
603,972,0.04761905
603,893,0.04761905
603,758,0.04761905
603,575,0.04761905
603,562,0.04761905
603,448,0.04761905
603,238,0.04761905
603,28,0.04761905
604,1423,0.041666668
604,1397,0.041666668
604,1376,0.041666668
604,1349,0.041666668
604,1305,0.041666668
604,1301,0.041666668
604,1263,0.041666668
604,1144,0.041666668
604,1136,0.041666668
604,1127,0.041666668
604,1123,0.041666668
604,814,0.041666668
604,784,0.041666668
604,721,0.041666668
604,715,0.041666668
604,664,0.041666668
604,613,0.041666668
604,540,0.041666668
604,507,0.041666668
604,487,0.041666668
604,402,0.041666668
604,313,0.041666668
604,93,0.041666668
604,64,0.041666668
605,1423,0.0625
605,1419,0.0625
605,1339,0.0625
605,1230,0.0625
605,1223,0.0625
605,1209,0.0625
605,1177,0.0625
605,1158,0.0625
605,1147,0.0625
605,828,0.0625
605,739,0.0625
605,702,0.0625
605,545,0.0625
605,515,0.0625
605,203,0.0625
605,58,0.0625
606,1355,0.04
606,1352,0.04
606,1333,0.04
606,1262,0.04
606,1257,0.04
606,1249,0.04
606,1172,0.04
606,1156,0.04
606,969,0.04
606,945,0.04
606,915,0.04
606,875,0.04
606,754,0.04
606,700,0.04
606,696,0.04
606,615,0.04
606,565,0.04
606,540,0.04
606,507,0.04
606,469,0.04
606,379,0.04
606,218,0.04
606,187,0.04
606,128,0.04
606,39,0.04
607,1357,0.1
607,1177,0.1
607,1171,0.1
607,1120,0.1
607,1075,0.1
607,1052,0.1
607,692,0.1
607,664,0.1
607,613,0.1
607,296,0.1
608,1382,0.05
608,1352,0.05
608,1349,0.05
608,1209,0.05
608,1155,0.05
608,1123,0.05
608,1103,0.05
608,1082,0.05
608,1045,0.05
608,959,0.05
608,866,0.05
608,793,0.05
608,760,0.05
608,756,0.05
608,632,0.05
608,359,0.05
608,132,0.05
608,67,0.05
608,55,0.05
608,28,0.05
609,1423,0.05
609,1381,0.05
609,1296,0.05
609,1164,0.05
609,1151,0.05
609,1132,0.05
609,1122,0.05
609,1049,0.05
609,619,0.05
609,601,0.05
609,532,0.05
609,507,0.05
609,495,0.05
609,220,0.05
609,219,0.05
609,205,0.05
609,203,0.05
609,99,0.05
609,96,0.05
609,93,0.05
610,1406,0.071428575
610,1301,0.071428575
610,1274,0.071428575
610,1263,0.071428575
610,1262,0.071428575
610,1177,0.071428575
610,1116,0.071428575
610,1075,0.071428575
610,988,0.071428575
610,750,0.071428575
610,617,0.071428575
610,581,0.071428575
610,433,0.071428575
610,385,0.071428575
611,1393,0.06666667
611,1266,0.06666667
611,1237,0.06666667
611,1177,0.06666667
611,1154,0.06666667
611,1147,0.06666667
611,1063,0.06666667
611,941,0.06666667
611,748,0.06666667
611,540,0.06666667
611,359,0.06666667
611,107,0.06666667
611,83,0.06666667
611,52,0.06666667
611,41,0.06666667
612,1352,0.05882353
612,1308,0.05882353
612,1224,0.05882353
612,1177,0.05882353
612,1174,0.05882353
612,1151,0.05882353
612,1127,0.05882353
612,758,0.05882353
612,750,0.05882353
612,640,0.05882353
612,349,0.05882353
612,254,0.05882353
612,208,0.05882353
612,154,0.05882353
612,87,0.05882353
612,40,0.05882353
612,4,0.05882353
613,1407,0.04
613,1384,0.04
613,1351,0.04
613,1338,0.04
613,1287,0.04
613,1274,0.04
613,1249,0.04
613,1247,0.04
613,1174,0.04
613,1075,0.04
613,988,0.04
613,908,0.04
613,809,0.04
613,774,0.04
613,735,0.04
613,640,0.04
613,623,0.04
613,510,0.04
613,505,0.04
613,496,0.04
613,495,0.04
613,464,0.04
613,414,0.04
613,19,0.04
613,18,0.04
614,1401,0.04347826
614,1396,0.04347826
614,1355,0.04347826
614,1328,0.04347826
614,1235,0.04347826
614,1230,0.04347826
614,1141,0.04347826
614,1131,0.04347826
614,1096,0.04347826
614,1061,0.04347826
614,732,0.04347826
614,729,0.04347826
614,723,0.04347826
614,644,0.04347826
614,619,0.04347826
614,602,0.04347826
614,507,0.04347826
614,396,0.04347826
614,380,0.04347826
614,213,0.04347826
614,187,0.04347826
614,140,0.04347826
614,125,0.04347826
615,1333,0.05
615,1328,0.05
615,1306,0.05
615,1281,0.05
615,1246,0.05
615,1205,0.05
615,1151,0.05
615,1132,0.05
615,1049,0.05
615,813,0.05
615,770,0.05
615,763,0.05
615,612,0.05
615,578,0.05
615,548,0.05
615,495,0.05
615,457,0.05
615,368,0.05
615,267,0.05
615,169,0.05
616,1304,0.04347826
616,1266,0.04347826
616,1216,0.04347826
616,1155,0.04347826
616,1140,0.04347826
616,1132,0.04347826
616,1076,0.04347826
616,819,0.04347826
616,813,0.04347826
616,699,0.04347826
616,675,0.04347826
616,543,0.04347826
616,525,0.04347826
616,507,0.04347826
616,495,0.04347826
616,477,0.04347826
616,417,0.04347826
616,270,0.04347826
616,227,0.04347826
616,220,0.04347826
616,219,0.04347826
616,99,0.04347826
616,19,0.04347826
617,1352,0.05
617,1350,0.05
617,1345,0.05
617,1330,0.05
617,1274,0.05
617,1209,0.05
617,1208,0.05
617,1175,0.05
617,834,0.05
617,818,0.05
617,724,0.05
617,723,0.05
617,575,0.05
617,540,0.05
617,306,0.05
617,203,0.05
617,169,0.05
617,88,0.05
617,58,0.05
617,15,0.05
618,1234,0.071428575
618,1181,0.071428575
618,1177,0.071428575
618,1172,0.071428575
618,957,0.071428575
618,935,0.071428575
618,763,0.071428575
618,492,0.071428575
618,367,0.071428575
618,302,0.071428575
618,248,0.071428575
618,203,0.071428575
618,128,0.071428575
618,41,0.071428575
619,1353,0.14285715
619,1209,0.14285715
619,1159,0.14285715
619,939,0.14285715
619,431,0.14285715
619,336,0.14285715
619,135,0.14285715
620,1403,0.041666668
620,1301,0.041666668
620,1284,0.041666668
620,1263,0.041666668
620,1205,0.041666668
620,1187,0.041666668
620,1156,0.041666668
620,1114,0.041666668
620,1105,0.041666668
620,1071,0.041666668
620,1049,0.041666668
620,891,0.041666668
620,877,0.041666668
620,860,0.041666668
620,737,0.041666668
620,715,0.041666668
620,613,0.041666668
620,576,0.041666668
620,536,0.041666668
620,422,0.041666668
620,386,0.041666668
620,292,0.041666668
620,221,0.041666668
620,0,0.041666668
621,1345,0.041666668
621,1331,0.041666668
621,1215,0.041666668
621,1207,0.041666668
621,1177,0.041666668
621,1143,0.041666668
621,1138,0.041666668
621,1114,0.041666668
621,1075,0.041666668
621,971,0.041666668
621,969,0.041666668
621,816,0.041666668
621,764,0.041666668
621,754,0.041666668
621,750,0.041666668
621,703,0.041666668
621,681,0.041666668
621,615,0.041666668
621,507,0.041666668
621,132,0.041666668
621,92,0.041666668
621,89,0.041666668
621,61,0.041666668
621,4,0.041666668
622,1388,0.04761905
622,1352,0.04761905
622,1290,0.04761905
622,1217,0.04761905
622,1209,0.04761905
622,1183,0.04761905
622,1141,0.04761905
622,1072,0.04761905
622,931,0.04761905
622,822,0.04761905
622,813,0.04761905
622,575,0.04761905
622,540,0.04761905
622,507,0.04761905
622,422,0.04761905
622,258,0.04761905
622,238,0.04761905
622,226,0.04761905
622,215,0.04761905
622,190,0.04761905
622,179,0.04761905
623,1355,0.05263158
623,1328,0.05263158
623,1234,0.05263158
623,1229,0.05263158
623,1138,0.05263158
623,945,0.05263158
623,941,0.05263158
623,729,0.05263158
623,609,0.05263158
623,391,0.05263158
623,301,0.05263158
623,292,0.05263158
623,290,0.05263158
623,284,0.05263158
623,175,0.05263158
623,97,0.05263158
623,62,0.05263158
623,51,0.05263158
623,39,0.05263158
624,1336,0.05263158
624,1328,0.05263158
624,1273,0.05263158
624,1263,0.05263158
624,1236,0.05263158
624,1198,0.05263158
624,1177,0.05263158
624,1117,0.05263158
624,872,0.05263158
624,857,0.05263158
624,664,0.05263158
624,597,0.05263158
624,507,0.05263158
624,301,0.05263158
624,238,0.05263158
624,217,0.05263158
624,211,0.05263158
624,187,0.05263158
624,89,0.05263158
625,1423,0.04
625,1381,0.04
625,1331,0.04
625,1308,0.04
625,1288,0.04
625,1209,0.04
625,1093,0.04
625,1078,0.04
625,1018,0.04
625,967,0.04
625,774,0.04
625,680,0.04
625,615,0.04
625,575,0.04
625,517,0.04
625,464,0.04
625,431,0.04
625,413,0.04
625,307,0.04
625,247,0.04
625,203,0.04
625,132,0.04
625,109,0.04
625,19,0.04
625,13,0.04
626,1259,0.05
626,1198,0.05
626,1179,0.05
626,1097,0.05
626,1076,0.05
626,1075,0.05
626,979,0.05
626,918,0.05
626,911,0.05
626,897,0.05
626,856,0.05
626,810,0.05
626,808,0.05
626,781,0.05
626,758,0.05
626,723,0.05
626,559,0.05
626,510,0.05
626,397,0.05
626,211,0.05
627,1423,0.041666668
627,1338,0.041666668
627,1233,0.041666668
627,1230,0.041666668
627,1209,0.041666668
627,1177,0.041666668
627,1144,0.041666668
627,1074,0.041666668
627,881,0.041666668
627,826,0.041666668
627,809,0.041666668
627,783,0.041666668
627,648,0.041666668
627,527,0.041666668
627,523,0.041666668
627,474,0.041666668
627,456,0.041666668
627,367,0.041666668
627,326,0.041666668
627,131,0.041666668
627,51,0.041666668
627,41,0.041666668
627,27,0.041666668
627,19,0.041666668
628,1393,0.05263158
628,1262,0.05263158
628,1239,0.05263158
628,1174,0.05263158
628,1149,0.05263158
628,1123,0.05263158
628,911,0.05263158
628,836,0.05263158
628,834,0.05263158
628,758,0.05263158
628,750,0.05263158
628,729,0.05263158
628,623,0.05263158
628,593,0.05263158
628,448,0.05263158
628,299,0.05263158
628,206,0.05263158
628,125,0.05263158
628,97,0.05263158
629,1427,0.041666668
629,1349,0.041666668
629,1170,0.041666668
629,1151,0.041666668
629,1132,0.041666668
629,1122,0.041666668
629,1076,0.041666668
629,1073,0.041666668
629,1071,0.041666668
629,1049,0.041666668
629,925,0.041666668
629,889,0.041666668
629,779,0.041666668
629,693,0.041666668
629,612,0.041666668
629,548,0.041666668
629,507,0.041666668
629,495,0.041666668
629,274,0.041666668
629,228,0.041666668
629,187,0.041666668
629,159,0.041666668
629,158,0.041666668
629,89,0.041666668
630,1305,0.04347826
630,1274,0.04347826
630,1249,0.04347826
630,1247,0.04347826
630,1199,0.04347826
630,1198,0.04347826
630,1177,0.04347826
630,1157,0.04347826
630,1140,0.04347826
630,1137,0.04347826
630,969,0.04347826
630,874,0.04347826
630,826,0.04347826
630,808,0.04347826
630,786,0.04347826
630,763,0.04347826
630,507,0.04347826
630,416,0.04347826
630,377,0.04347826
630,341,0.04347826
630,238,0.04347826
630,205,0.04347826
630,25,0.04347826
631,1415,0.083333336
631,1381,0.083333336
631,1198,0.083333336
631,1177,0.083333336
631,1132,0.083333336
631,921,0.083333336
631,571,0.083333336
631,438,0.083333336
631,368,0.083333336
631,299,0.083333336
631,233,0.083333336
631,6,0.083333336
632,1422,0.05263158
632,1314,0.05263158
632,1203,0.05263158
632,1193,0.05263158
632,1151,0.05263158
632,1040,0.05263158
632,1017,0.05263158
632,931,0.05263158
632,743,0.05263158
632,723,0.05263158
632,616,0.05263158
632,536,0.05263158
632,521,0.05263158
